Date,COST,MU,MSFT,AMZN,IBM,AAPL,ORCL,KEY,AEE,MRO,AMGN,UNH,LUV,CSCO,MMM,MS,NKE
1998-04-28,58610600.0,41427000.0,827602400.0,2435448000.0,60562774.0,8754816000.0,677518800.0,24601600.0,9977400.0,23650291.0,213678800.0,209570400.0,507938.0,840115200.0,21783800.0,57355000.0,269532000.0
1998-04-29,56287200.0,45337200.0,877664000.0,1802304000.0,53441815.0,8944353600.0,718054200.0,25283700.0,9734500.0,25622127.0,226069600.0,218554400.0,4149563.0,881607000.0,23155000.0,59934800.0,262105600.0
1998-04-30,58683200.0,49152800.0,823190400.0,1352592000.0,60884105.0,9124304000.0,671334000.0,26171100.0,10176900.0,24004357.0,242301200.0,229913600.0,7263001.0,936663000.0,24693000.0,63460600.0,256484800.0
1998-05-01,57005000.0,51775600.0,787194400.0,1538736000.0,66064943.0,9308376000.0,619137600.0,27049900.0,9918900.0,27174852.0,237065200.0,222912800.0,4530938.0,967451400.0,25617600.0,65121800.0,262142400.0
1998-05-04,58534600.0,59462000.0,749294800.0,1693440000.0,60507545.0,9879520000.0,659379000.0,26503800.0,9743600.0,24336629.0,232416000.0,227396800.0,8443576.0,1014715800.0,27035200.0,63805600.0,268337600.0
1998-05-05,56465800.0,65182800.0,698466800.0,1573464000.0,66148832.0,10298803200.0,593592600.0,25769600.0,9577800.0,21688850.0,242146000.0,233370400.0,5437463.0,967139400.0,25747400.0,61960200.0,260805600.0
1998-05-06,57970200.0,61631600.0,650356000.0,1424688000.0,59491042.0,11195811200.0,636594600.0,24340100.0,9713100.0,23476277.0,234627600.0,227748800.0,1286888.0,1063935600.0,24778400.0,59859600.0,255364800.0
1998-05-07,56125800.0,57997200.0,572334000.0,1702440000.0,53938037.0,10642912000.0,602519400.0,23808300.0,9831400.0,21538305.0,230054800.0,236382400.0,5431388.0,1026692400.0,23338400.0,58458400.0,250011200.0
1998-05-08,57654400.0,61961600.0,668608800.0,1798296000.0,62062110.0,10913728000.0,631413600.0,24718200.0,9667900.0,18705447.0,240186400.0,245282400.0,9617401.0,1062205800.0,24838200.0,59941200.0,253983200.0
1998-05-11,56177200.0,57247600.0,617134400.0,1570848000.0,52080341.0,11578750400.0,604010400.0,23901900.0,9956100.0,20184408.0,247560000.0,237332000.0,5967338.0,1023749400.0,23511600.0,58395200.0,249706400.0
1998-05-12,54507200.0,44893200.0,681281600.0,1803576000.0,59975131.0,11320937600.0,638564400.0,24771100.0,10056200.0,17143335.0,255189200.0,233161600.0,3168113.0,1060095600.0,21951200.0,62386600.0,255908800.0
1998-05-13,52859000.0,39592800.0,761962000.0,2082456000.0,68266355.0,11635355200.0,612490200.0,24209500.0,9931300.0,18871415.0,264627600.0,239264000.0,5282888.0,1030882200.0,23439400.0,61294800.0,250982400.0
1998-05-14,50899600.0,34079600.0,856736400.0,1910448000.0,90292186.0,11472675200.0,644339400.0,23627400.0,10107200.0,21223469.0,277296000.0,250035200.0,8696701.0,1059693000.0,24933600.0,62572400.0,244704000.0
1998-05-15,54508400.0,19983400.0,904887200.0,1817880000.0,78579287.0,11200089600.0,611283600.0,24212200.0,9881800.0,18069404.0,294303600.0,245472000.0,3726338.0,1101852000.0,26608600.0,64193200.0,249972800.0
1998-05-18,56745000.0,26117400.0,824491600.0,1685520000.0,71203941.0,10967700800.0,578497800.0,24522600.0,9747400.0,16031852.0,303922400.0,239272800.0,6248813.0,1147023000.0,27856600.0,61721800.0,241067200.0
1998-05-19,52892200.0,20260400.0,876726000.0,1753992000.0,79358557.0,11185966400.0,605980800.0,24023600.0,9598200.0,17643587.0,318203600.0,233497600.0,3031763.0,1215812400.0,29246000.0,63818800.0,245907200.0
1998-05-20,56358600.0,29126400.0,841027200.0,1673016000.0,73053060.0,11376142400.0,569541600.0,24897000.0,9742800.0,18977032.0,312658400.0,221781600.0,7058476.0,1155078600.0,28425200.0,66221800.0,236684000.0
1998-05-21,51885000.0,24416000.0,877707200.0,1741080000.0,79156888.0,11245147200.0,535555800.0,25408700.0,9838900.0,17729086.0,317220000.0,229185600.0,4005788.0,1108963200.0,27426000.0,69756000.0,245257600.0
1998-05-22,55327000.0,18336400.0,841578000.0,1623840000.0,74976026.0,10978553600.0,504447600.0,25842400.0,9637000.0,15891701.0,361757600.0,223104800.0,6476288.0,1070223000.0,28764200.0,67814000.0,252164000.0
1998-05-26,58429000.0,21708200.0,797104400.0,1406160000.0,67704862.0,10666779200.0,477367200.0,25480900.0,9515400.0,13241240.0,344213600.0,215177600.0,10424363.0,1026799800.0,27407200.0,65761600.0,246812800.0
