Date,COST,MU,MSFT,AMZN,IBM,AAPL,ORCL,KEY,AEE,MRO,AMGN,UNH,LUV,CSCO,MMM,MS,NKE
2004-08-12,3812800,16216300,50279700,182362000,7463105,226200800,56499100,1070300,761600,6107628,7266400,5930200,2506600,101232800,3187000,2718800,5950400
2004-08-13,2318100,7633900,43333200,99622000,6068787,328048000,46512000,920100,625100,5314334,5056500,6019600,2957400,60959900,2100700,2878100,7060800
2004-08-16,3002600,5769700,54347200,163286000,4562129,435674400,32335500,1052900,350900,6697402,7692200,3798400,3246100,46308300,2903800,3224700,7794400
2004-08-17,3876400,8572500,56879700,223260000,3723132,323019200,40834000,1188300,497900,7049790,7173400,5296000,3502500,52342800,2878100,4318800,5416000
2004-08-18,4139800,14023100,58844000,190996000,4599785,364655200,40961900,1073300,550500,8311484,9178600,3572400,3198700,59931200,2757200,4469500,10829600
2004-08-19,6388100,9923500,46293000,253922000,4920907,388920000,32090200,1022700,495700,5414585,8605800,3655400,2231500,49590700,2239200,3206800,6534400
2004-08-20,3698100,12749100,46494800,135816000,4708464,316780800,24015500,954000,448000,8817100,8307600,2773200,2473100,56920000,1785100,3241600,8628800
2004-08-23,3969300,6979400,39572200,110652000,4456588,254660000,27130700,750100,419600,7609388,7275100,3346200,1733400,38174000,1563400,2733400,5497600
2004-08-24,2475300,10240600,40835300,152808000,2835078,374136000,38644600,696000,515200,10678625,7610200,3101200,2993500,40605100,1336600,3685500,5488800
2004-08-25,2777700,7238500,53512700,145096000,4608258,505618400,29812200,767100,593700,9155742,5967400,3121400,2951500,41765700,2094800,3835400,6724800
2004-08-26,1938300,5049800,35465500,139434000,3278582,955858400,27281500,1399100,415500,7928583,5587400,2476000,3083300,32536800,1616700,3760900,10921600
2004-08-27,2231600,2560000,33248700,84808000,2557261,388813600,20328400,916100,527600,4020117,6061500,2054200,3297700,33479300,1134600,1945600,4475200
2004-08-30,2603400,4874400,36679600,154230000,2382683,218142400,33704600,1051700,737500,4735624,5152400,2512400,2775600,35887900,1481000,2239700,8316000
2004-08-31,4129300,6502700,52106700,122864000,3555877,376560800,37907800,922500,860300,6155239,5840100,4267400,1774000,64745900,2508100,2724000,6463200
2004-09-01,4785300,4778700,48507500,105050000,4966931,515726400,28920000,737800,677900,6352054,6057400,3915000,1874100,36191100,2054400,2996100,8380800
2004-09-02,9234400,6157600,42161700,114446000,3535898,406324800,40370000,550400,383800,6478122,5363400,3614600,1469000,41595100,2259900,2449800,5616800
2004-09-03,3536900,5066300,46174400,104578000,3639871,293468000,33742000,633300,708000,5605700,4867500,3393800,4092700,41392400,1778800,2431200,5259200
2004-09-07,3235700,6536300,44893400,116660000,4186929,301957600,31732100,1116800,735700,7407879,7382800,5462800,2420300,45498100,2185000,4284200,6207200
2004-09-08,3494400,4329400,53278100,132226000,5984375,343526400,47062500,863500,691900,7595306,9358300,6229200,2706800,52020600,2254700,4246000,9247200
2004-09-09,3023200,14987700,56904700,139134000,4725200,461339200,44902800,993400,486200,8098575,8465700,4603200,4088700,60077400,1782000,3940500,17340800
2004-09-10,4132300,12973400,52664500,92690000,3926161,328014400,66209200,753000,468800,6158256,16711000,2878000,3267400,52289100,1843500,3018500,5980800
2004-09-13,4738700,10304500,48239200,161304000,5022264,281976800,52492300,959200,531200,7490360,12327700,4433200,2091600,45084200,2281700,3063100,7992000
2004-09-14,2885600,6979500,55920000,317442000,4135361,254822400,72170200,1090700,471000,7526907,8120900,5230200,2465600,44290600,2235600,3278300,6799200
2004-09-15,2128500,8762600,52605700,222716000,4844235,232668800,135089500,711000,502300,6701760,6016100,7341000,2644600,65414600,3714000,2507900,8323200
2004-09-16,2290900,5782900,35951500,231932000,3789658,501916800,57893500,952200,475000,4067728,5052200,3947200,3182900,38397400,2335700,2848500,6693600
2004-09-17,3075400,10823200,65283000,157684000,6483840,502308800,59258000,1058200,1062300,5703940,8373700,5174400,3868900,59808900,3567700,3534300,17108800
2004-09-20,2530600,9648500,51513600,184448000,4581898,245000000,40527500,697400,366900,6000671,6477200,2920600,3052400,64036100,2788500,3080300,22675200
2004-09-21,2073800,7774200,73874400,133910000,4235986,386652000,44463000,1030700,478300,6221291,10437800,4668200,2277400,45349500,3028100,4514600,18053600
2004-09-22,2010300,5565300,68409000,244336000,5268807,401688000,55341300,792800,453000,5996312,5832200,4616600,2146200,74770900,2955500,19891000,12838400
2004-09-23,1662400,4813900,52155800,148220000,5022055,397404000,40709000,842300,413700,4767477,4675800,4094400,2466100,40950100,3975200,7736500,11289600
2004-09-24,2089100,7704300,49859800,124114000,5124877,369488000,30796100,539700,521000,8926404,5060100,4486400,2923700,62734100,3184600,6736300,9611200
2004-09-27,2007200,5679900,47813600,167948000,4864214,397516000,40616600,628600,451700,5662699,7190600,6643600,5310400,62098200,3306900,6041200,9616800
2004-09-28,2025200,6322500,62055100,238058000,4052413,353186400,45610200,562100,638600,6655826,5675800,8995000,5931100,63723900,4120700,5469700,6812000
2004-09-29,2094800,9007100,61529300,198376000,4397907,273509600,41868100,801700,380100,7662699,5060400,11144000,3863200,49683100,2694200,3733700,13643200
2004-09-30,3190800,13259800,71218000,188266000,5437108,425012000,49604900,1566400,527800,6797318,9370500,8119600,4723500,40058700,4114500,4741400,13664800
2004-10-01,3828700,14403400,66302800,225378000,4746748,465404800,69604100,892500,513500,4804359,7545100,7091400,3418500,52428600,3581800,4111600,8939200
2004-10-04,4541100,7523700,62016200,175852000,5231464,574084000,66003300,624300,377200,4809053,7692000,5804800,2969400,53095600,2985500,4910700,9344800
2004-10-05,2934300,9110400,58017700,102680000,5387632,406162400,46999300,564700,623000,9476949,5911500,5189200,2026900,40998700,2951200,4424100,11715200
2004-10-06,3920500,8874700,56999600,102562000,4167682,446303200,44461400,687100,532600,5798156,5797200,3495600,2965900,51120800,3455000,4956100,10174400
2004-10-07,9228600,8400000,38401500,187888000,3218437,426148800,50909000,1143300,371700,7111148,6720200,6549400,3194200,48634500,2663900,4234400,6194400
2004-10-08,6412600,10064700,49556600,170924000,4278140,359228800,45517700,797400,373100,5282481,8355700,8382600,1818700,45200100,2614900,4873800,6626400
2004-10-11,3136100,9677000,44691000,158566000,3155050,323870400,25741700,593600,300700,2726907,4020800,3205800,2974100,23204500,1559800,2351400,7160000
2004-10-12,4537800,10803500,56412900,128420000,4839424,460191200,35379900,1268600,734100,3913831,6151700,6306400,3981200,37134100,2240500,4814100,8432000
2004-10-13,3715300,6328900,49500700,184404000,6957364,1163008000,40599700,844500,446800,8790612,8006500,7235600,3341900,72680900,3746300,4104900,8963200
2004-10-14,4550200,7779500,41548700,180524000,4428450,2768427200,28269600,1388700,417900,4951215,7511700,12697200,4432900,39006800,3030000,4972200,5226400
2004-10-15,3748100,4838000,49828500,164112000,6201211,1031128000,41393100,1948400,566300,4923722,9044100,12027400,4532500,46820000,3205500,4245000,7509600
2004-10-18,3340100,10261500,50350700,161864000,7513000,1200752000,33181100,1863300,413800,5806203,7784300,6348000,2591700,41431300,14470200,3571000,10456000
2004-10-19,4710100,8499700,57026500,176052000,14322041,801992800,44047000,1352200,407800,4855658,7323300,43429800,2588600,49868000,4897600,5189500,17851200
2004-10-20,3270100,9469900,69078100,135970000,7245433,605108000,35207600,1173300,488400,6038894,7540200,21949800,2384100,52679500,5347100,3803700,6701600
2004-10-21,5510600,7776100,94988500,384342000,6419825,724505600,40699800,1209500,540600,4749036,15808600,15085200,2219800,41317800,4062600,3880600,19664800
2004-10-22,3731900,5454200,101912800,670886000,6264180,483067200,33118300,1009900,1082400,5064208,9438700,10189800,4036900,35461500,4004600,3092900,10804000
2004-10-25,2506800,6372500,61529500,210636000,6040127,392644000,33386800,1551200,900200,4170662,7709300,6794200,3319000,34106100,2926600,3048900,8943200
2004-10-26,7444600,3615200,76966600,194850000,7673247,594361600,33466400,1345200,1262200,10914669,9682600,10955200,4394800,51352600,3642800,3940800,12934400
2004-10-27,4616600,6967900,72392600,181214000,6312715,1193494400,43334500,1071100,842500,17033361,11864300,7764400,5754900,62748800,3534100,5910100,12063200
2004-10-28,3377100,7147900,63059600,144412000,4420919,864264800,31068300,872700,428700,9200335,6246900,8391400,6586800,55132600,2252700,5239700,6386400
2004-10-29,2906500,3289300,80010100,129832000,4726351,810219200,34619900,972400,540700,7905113,9526000,6300200,4936600,73345000,2112400,5383300,6868800
2004-11-01,3181100,6692000,72930900,123626000,5397988,602050400,27994800,932800,378300,6381559,7651200,7565400,4967200,39880500,2905400,4188800,6989600
2004-11-02,3048600,12919100,89417100,226650000,5636580,729988000,40570200,1466800,368000,8277619,8709800,8684200,7437800,37906300,3892700,5629300,13036800
2004-11-03,4110900,9390400,79666700,204164000,6854752,1204173600,33987500,829100,534900,6909975,20745000,11935400,3139800,52075400,5547300,5494700,10376000
2004-11-04,4602500,12804500,87867700,152006000,7271374,928625600,37692700,1452500,478000,6445264,11562400,11276200,3496300,49091300,6238000,5231100,14639200
2004-11-05,3837400,8029600,95337700,147982000,7016986,1205047200,34605000,1790900,817400,5835708,14511600,7749200,3890500,54285800,6746600,4674400,11025600
2004-11-08,4262600,3686200,112802100,137730000,5133036,526920800,21120600,1986000,497500,6395977,6434400,4736400,2504900,49754000,2969000,3862200,13272800
2004-11-09,3719400,6026800,100401000,129598000,4720703,475764800,32825300,783400,575200,7317351,6290900,9697200,2184200,67607200,2108300,5064400,7592000
2004-11-10,2462000,8113900,84097700,213104000,6546286,508676000,40553300,702100,663700,10578709,6349900,7204200,3238800,171452900,2871200,4684800,6440000
2004-11-11,3004900,7126000,87358900,136700000,7796256,407299200,48867000,717000,476300,5380721,4604600,6447000,1750700,61753500,2547500,4454800,6262400
2004-11-12,2752300,8614900,162269000,231920000,5186486,395701600,41742700,760100,1331800,8420117,5388000,9760200,1606300,73480000,2676900,4335700,6630400
2004-11-15,3292200,6555700,104468000,207324000,5112430,376045600,35834100,798200,473400,8290360,4166400,6983200,3541800,56094100,3054600,3990200,4528800
2004-11-16,4923800,4340700,64522600,128026000,5945569,295103200,29547200,552800,538600,4219279,5218200,4560400,2551700,40062000,2825400,3682300,6851200
2004-11-17,5949900,11480600,58830700,136872000,6645447,397751200,28451100,692800,646400,6448282,9501300,3888400,2643100,52465900,2819900,5218700,6341600
2004-11-18,3323200,9859800,63249900,136136000,4870071,459149600,25803100,960200,572500,4880469,5841700,4480800,2118600,45872100,2186000,3210500,23644000
2004-11-19,3318300,10161400,85808600,228550000,5940339,765279200,30991800,1045800,626300,7016262,8423200,4417600,2994800,49743200,2571000,3878300,40176800
2004-11-22,4473600,10642500,92410800,177372000,6081549,2568210400,41035900,998900,623400,7489355,7254800,4220000,2700700,44261000,2812000,3602500,11773600
2004-11-23,4082300,9479000,70459700,148112000,5784275,911450400,27711900,835000,810400,7660687,8682700,4670800,3046500,44808000,2964100,3956300,7088800
2004-11-24,2784100,5791100,60069200,118818000,3923128,1390788000,19122000,808000,672500,4319531,5761200,2930000,2716600,36640400,2616000,4100900,5999200
2004-11-26,656200,2167100,24398700,46754000,2305698,550144000,9101000,368900,194100,2223638,1767700,1899600,874900,19545000,1138600,1518900,3343200
2004-11-29,2245000,7637500,67079900,197482000,5961991,1712916800,32675200,1086200,443100,3362951,7025900,5391800,2061800,49567700,3116900,4548600,7454400
2004-11-30,3890500,6998300,75960400,140572000,6140334,1028518400,32502200,1265100,728000,5303269,8092200,10285800,2141900,63515000,4306700,5238800,8623200
2004-12-01,4555000,11068700,99889000,155120000,5925067,800553600,46113400,1023200,595200,8428835,7137500,10310000,5650200,64190300,3833800,5575500,6940800
2004-12-02,3862400,9889300,96088300,132018000,5389306,987442400,27804600,770800,469500,8993127,12711100,5520000,3999800,52050100,2981900,4225900,5936000
2004-12-03,4044400,10205300,76498400,164954000,7350033,1238848800,69334000,1557100,722600,4649120,12414800,5222800,2954200,62014100,4940900,5349900,5205600
2004-12-06,3825100,7137200,55297400,121760000,5505098,1247920800,55786100,789800,2027500,5079966,6371400,7039600,2496900,56369700,2408200,4043800,7164000
2004-12-07,3963300,7109300,111656000,141868000,6775047,1056899200,41045600,1043400,491700,4846270,7012500,9265400,3022400,103909000,3506100,4949900,6809600
2004-12-08,3798700,6560200,95655000,128434000,5554992,691902400,39890300,954700,519800,6715842,6538500,6558800,2684300,53601500,2412800,3733500,6732800
2004-12-09,8193100,11458000,83006000,148934000,5976530,741501600,35971400,895700,710900,7040067,8028300,7172600,2244900,67721400,3855500,4426600,9156800
2004-12-10,4315000,6284700,70949200,110214000,4380962,775773600,32027500,935700,428800,6723219,5107800,5186000,1997400,44146000,2666400,5941100,6612000
2004-12-13,3845000,7880100,93812500,121042000,5020277,395040800,181316700,900900,435400,6234032,6049500,12231200,3196500,54596100,3889700,4974600,10424000
2004-12-14,3321900,10189500,127843200,105030000,4699887,415721600,78544300,1146100,537000,3641576,5830400,7446600,4264900,50080000,3409800,7202300,12091200
2004-12-15,3004500,10929300,106303900,133484000,4094567,398361600,73641400,968900,491900,11253311,6477400,4992200,2545600,49847800,4183900,5360800,12825600
2004-12-16,2857200,7049600,88997500,108298000,5920465,1126115200,53533600,1036700,456600,7535624,5367400,6913400,3278700,86874900,4854100,5697200,7558400
2004-12-17,3617600,7554000,126184400,109720000,9260343,783496000,62424100,1704600,640800,10919363,8959100,7738800,5011800,100599300,6293200,6593000,35094400
2004-12-20,2235300,6051000,85552800,144314000,4989315,1168126400,53505200,1741900,735600,8531098,4703100,5266200,1782900,57026200,3540900,5562500,11144800
2004-12-21,2692100,6468600,94646100,104588000,5064523,1064414400,50640900,1407100,651000,6946521,6394400,4816000,2356600,65443300,2810700,7147200,7074400
2004-12-22,2159300,14946700,63651900,105526000,5177805,565829600,35878500,993600,526700,8243085,4485900,4714800,2107100,54832100,2881000,3377700,11741600
2004-12-23,1428500,7608200,65801900,64136000,3755768,245929600,20796300,665500,342900,4945180,4399000,2610400,1326000,51235700,3031100,4313800,5010400
2004-12-27,1838900,6424000,55958500,445784000,3412993,559490400,28715500,467600,293500,5501425,4417600,2981600,2148800,32600100,2216000,2945200,4512000
2004-12-28,1240400,5449300,55075900,504756000,4535874,611755200,34572700,499700,453200,4395641,5196200,3184400,1956600,33600400,2120900,2714200,5108800
2004-12-29,1952600,6807200,47594900,235184000,3447930,449562400,42544900,510800,287000,5447443,3395200,3312000,3420800,36831100,1695200,3004600,11349600
2004-12-30,1420800,5150700,48355400,139318000,3987770,345340800,37261100,655900,321900,3612741,2251500,3060400,2464300,42589300,1271700,2490800,3471200
2004-12-31,1393500,4384800,54959500,95814000,2921687,278588800,43515400,834900,529700,3401509,2952300,3056800,2235800,29132500,1440800,2449700,4444800
2005-01-03,2219300,6698700,65002900,208930000,5538779,691992000,60319300,1438400,718100,7519531,6657100,6252600,3237600,56725600,3192000,5105800,8897600
2005-01-04,3280200,7710000,109442100,388370000,5973706,1096810400,80906400,1674300,579600,6798659,7729200,5582000,3543900,106241900,3644600,6100300,6463200
2005-01-05,2672900,5512800,72463500,167084000,5906448,680433600,42548400,1040200,581200,5670411,7482600,4577600,3404400,66100500,2895300,5072100,8606400
2005-01-06,3771700,7517400,76890500,174018000,4771538,705555200,55580100,1566500,604300,6386253,6623200,4837600,3044500,63790900,3014500,5991400,8915200
2005-01-07,2448200,9267700,68723300,196732000,6485932,2227450400,45685800,1545200,465400,10180050,5381400,6653200,2867000,54415000,3293000,4269900,6992800
2005-01-10,2053100,4103600,70376600,146958000,4837855,1725309600,47571800,1445900,601300,10945516,6876700,5375200,2472600,47183300,4343700,3733200,9981600
2005-01-11,2364500,8382900,64712000,158406000,4964734,2611627200,63973000,1316400,432000,8047611,8282700,4238600,3408800,53236100,4757100,4113800,6180800
2005-01-12,2310700,7553700,72940600,161446000,6096716,1919702400,53420800,1451100,544600,7241576,7878800,4137400,3310100,65081900,4183500,4726600,7448800
2005-01-13,2913600,5000000,89861600,347872000,5585012,3164716800,56987700,1122200,333900,7118189,9511400,6493400,3520300,56893000,4172400,5402800,5940000
2005-01-14,3035500,4325100,92180800,250660000,5774757,1770742400,42509100,1963800,337700,5608047,9177500,4235600,4011800,51197100,3082200,3526100,4488800
2005-01-18,3119800,7240200,69146400,142632000,8882737,1006460000,60758900,2019400,615700,6141157,5728000,5881800,5169800,51416900,7161400,3384600,7214400
2005-01-19,1830000,4431100,58114100,147934000,7690924,751895200,51115100,1048900,613300,5638223,4978100,4284600,6536200,72873000,4878000,3215000,9040000
2005-01-20,1871400,7063800,58380100,256612000,5971196,914922400,45253200,1594500,495400,7424979,7037900,13230600,5495100,83539400,3234000,4111200,7199200
2005-01-21,3102700,12832400,76501000,212054000,7324720,911332800,40716100,4108100,625500,5676781,7119400,9431400,5416900,56209900,4259500,4884300,8354400
2005-01-24,2487800,10203600,69010900,193918000,6838016,841629600,37540700,2481200,618500,5293881,7807900,6587800,5099800,80477000,4046300,5614900,6801600
2005-01-25,2145800,9478200,67580700,180558000,5303952,969231200,48682500,2604900,355400,10014753,7659600,4913600,5153300,76495900,3480400,4749200,7143200
2005-01-26,2598200,6271300,64974500,154298000,5598192,739496800,78543500,2013400,424600,7462196,9057200,4652600,4905700,73530300,2919500,5381700,9172000
2005-01-27,2257600,6525400,93204100,160768000,4965257,496227200,61917900,2023100,494300,8702096,16790800,5150800,3208000,76947600,2564100,3925300,8648800
2005-01-28,2648800,6059400,110466500,123048000,6234788,801612000,47465300,1943900,572300,7739145,11157700,3807600,3324600,77990000,2046600,4799000,10192800
2005-01-31,2845700,3692400,71442100,126406000,4978855,1681097600,38555200,1973300,479000,8347024,7993700,4454400,3047600,51573700,2800700,5418400,6747200
2005-02-01,2634200,5037600,57981700,135230000,3804720,678395200,43567600,2499100,700800,8798994,8317900,6627400,3242700,55135300,3010200,6411900,7632000
2005-02-02,2259000,6190700,79329500,526472000,3762880,1020062400,42057200,1817900,519300,11425650,6612000,5495000,3728900,57884400,2908000,4372400,14760000
2005-02-03,4782300,6423800,62545400,1210372000,4109420,731651200,39310700,1382400,470700,10561609,5444500,4504400,2883200,86470500,2314400,3609200,9572000
2005-02-04,3578300,6326800,61246500,346094000,3982750,563556000,35832700,1581200,918900,5568148,7795700,4584800,2565700,75320600,2451300,4892000,6468000
2005-02-07,2565400,8694900,57763400,142248000,2968339,524456800,43465100,971400,485700,5220453,4202700,9093200,2663700,62682700,1715200,4369300,12460800
2005-02-08,2893400,5440200,61343700,192050000,3703991,890019200,28869900,915000,884300,4770159,5840800,6125600,1904600,112368000,2020000,3544500,28357600
2005-02-09,2132900,6461800,77874800,158776000,5917327,1191456000,42305100,1312300,755400,8200168,5673700,5712600,2945600,116920500,1780800,3567300,10495200
2005-02-10,1966300,6079600,71796400,159648000,5060966,1093019200,41274700,1508500,689300,5922883,6622600,5493400,2367600,81179800,1915300,5585000,8768000
2005-02-11,2959000,9887500,83835900,156834000,4423848,1201054400,50626000,1935700,759400,5508466,8593100,5457600,3289000,99165600,2578100,6476800,6369600
2005-02-14,2043900,4733900,58694000,139662000,3000765,1271463200,34744600,1372500,1094300,4986756,5326900,4230800,3678600,59189600,2012500,3474200,11671200
2005-02-15,2079100,8932700,76551600,103554000,4338808,2312217600,43226900,1299300,727900,5961442,5856400,5515600,2446900,65160200,3753600,4421600,11015200
2005-02-16,1791700,6853600,57506600,104596000,4671959,1639243200,28360700,1391600,1238600,8451970,5333600,3695200,2901300,56805900,2962300,4528000,9488800
2005-02-17,2179600,7513600,67024800,105962000,4449893,1518473600,44724400,1850100,660800,7188600,6499000,4055600,3351300,46135700,2913700,4115600,8584000
2005-02-18,2028100,4759300,77091100,90594000,4461504,1163254400,34769400,1289900,718400,8221961,7316700,3898600,4967000,60417100,2957100,6679000,9297600
2005-02-22,3505200,7837500,96419200,137114000,5047055,1219293600,50815200,1469100,1051700,6224979,9676200,7393400,3887100,65804900,2989400,5676100,12332000
2005-02-23,2810400,8259200,83689400,210008000,5881449,1345181600,40930600,1539900,659600,8097569,8022900,4139200,2690400,58968400,3078400,3824300,9778400
2005-02-24,2348800,4960800,85236300,167784000,4344979,1519028000,39114400,1488300,754100,6530427,6749300,4709200,2246300,53681900,2692200,3785300,11217600
2005-02-25,1525800,6061900,62467700,117646000,4266111,915510400,29254000,1271600,1058600,10125063,7347100,5175200,1995200,38126100,2252100,3508000,8579200
2005-02-28,2425000,5233300,82728000,168458000,5177491,651610400,37646400,1278200,1078100,14694384,9414800,4779200,4247600,62138100,2163300,5473600,12490400
2005-03-01,2890600,9364400,56394800,116380000,3995615,468188000,47027400,1990300,697400,8599832,7710600,3699800,4172900,50503000,2289900,5029100,12245600
2005-03-02,12766600,10636500,67739000,97434000,4672900,458161200,49438200,1624200,884200,8345683,7976300,4695800,4763800,57781500,2182400,4827400,13328000
2005-03-03,4944200,16870400,52183600,100512000,4223539,1411653600,35449800,1121100,865900,10304443,7830600,4119400,2917300,48778400,2412900,4687600,8092800
2005-03-04,4714100,21028300,63058200,110914000,4972684,756618800,55955700,1024800,801200,11320369,6838500,3647600,4149300,55641700,2906800,4752000,9259200
2005-03-07,3306200,7060900,80407400,71718000,7371057,450632000,54894700,1240500,1335000,9812238,5231400,5007800,4473500,97495200,3619900,4641800,7369600
2005-03-08,8118000,9909500,52871800,95858000,5321839,1021451200,38824300,1047600,578100,8392624,4059800,5869600,4335300,54072000,2697000,5283800,8979200
2005-03-09,4918800,13328300,62991800,148246000,4718715,1322465200,38544700,1177700,1055600,12217603,5789800,4079400,3347400,80748600,2563800,7575200,8437600
2005-03-10,4417300,7763100,59132900,117446000,3579935,777109200,28878100,1455800,635500,9865549,5985000,4433000,3323700,81350200,2523500,6332800,8740800
2005-03-11,2518300,8010900,60617900,160206000,4701038,632830800,36704200,1158200,780900,7727410,8359400,4051400,3835400,55821100,2396200,5528800,9771200
2005-03-14,3118700,7345800,65550500,108670000,4116533,605385200,30111500,1306000,783200,8023470,9826100,3561000,3447900,41102900,2579700,3534700,10088000
2005-03-15,2970400,8649000,71469400,101412000,3831603,508608800,34154200,1137000,503800,7206370,12446400,5361200,3945700,43168700,2199300,4403200,14417600
2005-03-16,2739500,9258800,74841400,107400000,5298304,697813200,44721200,1552400,713000,7240570,10167800,4420000,3683800,47912700,2758900,4984200,16012000
2005-03-17,2674900,5687100,60573200,97160000,5817957,801920000,43835700,982400,762500,8044929,9793300,5190800,2719700,48988500,1995800,7634900,16804800
2005-03-18,4490000,4604700,135904000,105894000,7888409,940150400,153018100,2365600,988600,8865381,9107500,6771200,7703800,52249300,5264900,8396500,40318400
2005-03-21,3181600,4308000,71446200,121688000,4604910,541128000,57215900,1298800,461900,7149707,5558100,4991000,3914200,38427200,1695300,5810000,19248800
2005-03-22,2808300,5845600,102113300,109814000,4657315,551415200,50698700,1175900,772000,7209388,7134300,5078200,4739800,55769100,2086700,5824900,21436800
2005-03-23,2700300,5322500,79293300,126474000,5723817,609823200,69699700,2488100,749200,10422129,6323800,5375600,5712700,42848200,2366300,5802300,19434400
2005-03-24,1969400,3904900,78820900,106746000,4787647,352704800,34531200,1240500,1373500,6810729,5735600,4111200,2945400,51460900,1843600,5669100,17895200
2005-03-28,2665500,6756600,49802000,86532000,4276989,275410800,35841500,1149500,433100,6357754,4485300,5015000,2106400,40633700,1561300,4449500,16083200
2005-03-29,3040000,11037200,74231700,122746000,6349638,461356000,35637300,1336300,584700,7180553,7088400,5135600,3315500,49790300,2752700,13796100,14324800
2005-03-30,3603000,12999000,59585700,106996000,5495579,394959600,35214200,1184300,1721600,9821961,6035300,6992600,5214900,53086500,1999000,17600600,9520800
2005-03-31,3528100,5087900,62382300,71086000,4621856,636134800,32835900,1529700,691700,8266890,6232600,7575800,5352800,46338200,2609400,17723900,10768800
2005-04-01,3342800,7425700,64619600,100368000,5984375,641284000,38333200,2077900,770100,8755742,7792100,6994800,5136400,56370800,2293700,13769600,10605600
2005-04-04,3553400,5957000,62196400,146844000,3909739,580014400,48303100,1819900,528300,8276949,7612800,7468400,5279700,51926100,2448700,26080300,10328800
2005-04-05,4752800,4867000,73549600,98660000,4778546,556239600,42466000,1379600,682000,8230679,5491600,6652400,2905700,50130200,2863200,13327200,10630400
2005-04-06,2644900,4199500,78020200,105522000,8197293,414825600,30283800,1250200,1038600,7320704,6581100,5697400,3155100,40116400,2333500,10817200,7866400
2005-04-07,3136700,6605700,77451500,76146000,6648062,506987600,40822100,885300,533700,8000000,5958800,5129200,4056500,50647300,2131900,8838700,8481600
2005-04-08,1854100,4139500,47956300,60260000,5417443,649950000,38601300,892700,606600,7291534,4758700,5506200,4360300,45389700,1660700,6720700,7780000
2005-04-11,2614500,4309400,47791800,65062000,8678139,821662800,24216700,1188000,380100,7015256,6343600,6149400,2041000,42853400,1588000,8550700,7210400
2005-04-12,2933700,4955400,67517800,123944000,8817466,981061200,41508400,1596700,686100,10754065,9157800,7787200,4009700,86773400,2307000,10018800,9932000
2005-04-13,2287600,5261100,60929300,82502000,7416872,1371946800,34983000,1489200,967900,10524728,6518100,8299600,5643900,44917500,2294600,13761500,16912800
2005-04-14,2051800,7023700,66754400,83568000,10900575,2753192400,49235100,1924200,816500,13448449,8252800,14320400,14191100,52373700,3206600,13293300,18067200
2005-04-15,2668800,8773100,100251600,119700000,29189990,1728087200,62108300,3320300,693700,12508634,11455000,10236000,5877000,86961300,4636300,9544500,14244800
2005-04-18,3315100,5613900,75766400,138340000,13864730,1327177600,42602500,1826900,528500,9339145,7668100,11377400,4281800,63901600,13236700,6316700,16609600
2005-04-19,3122000,3656600,65956200,132388000,9685855,1081642800,48096200,1952700,621000,9073596,6736700,9370400,5969700,44281100,7149900,6832600,13238400
2005-04-20,3257000,7771900,91923500,184310000,21303150,945131600,55428000,1649300,520300,9425650,8894600,6901200,6876600,58411500,4921700,10538700,15878400
2005-04-21,2853600,6724100,93562300,153894000,16970722,759592400,51078800,2313600,606500,7401174,10848500,6278600,3892000,52371700,3657800,6773200,13736800
2005-04-22,24897600,5136300,80087500,127840000,11489682,839129200,43471400,1519900,512000,8417770,13379500,5440200,3256200,41057800,2715800,5124500,14485600
2005-04-25,9700600,4944200,75457900,84908000,10689492,746460400,32411300,1362900,450500,9275440,9768700,9156000,3812500,39358000,2461300,4913300,8999200
2005-04-26,6135800,7378400,60464300,279386000,13058578,810507600,30723400,1197400,518900,9709304,8709300,5553800,3060200,56444600,2724900,5201700,8486400
2005-04-27,3257400,6552000,47732800,586258000,12166444,613888800,26514600,1396000,726200,9457837,6961000,8586400,3520100,62447400,2750200,6027400,8059200
2005-04-28,4259400,5696300,83623100,289456000,9026143,575106000,39434000,1066100,641600,14553227,6297600,6771000,3069700,48957400,3213400,5371100,11988800
2005-04-29,4968600,5272600,98641200,210470000,8522494,671630400,41386100,1221700,932300,9467225,9846500,7281400,2917400,49386700,2955800,16022100,16364000
2005-05-02,2711600,3079100,54376700,181960000,7565195,465920000,27176700,958200,755800,11957754,5528300,5504800,4194200,43564300,2834500,24150200,8708800
2005-05-03,4665400,3935900,67867800,135558000,6481330,496739600,39877600,1610300,661800,6843252,9011000,9787800,3918100,43707300,3141600,12166500,9388000
2005-05-04,4474600,8258800,86864200,155132000,5765866,448176400,37634100,1609400,767100,9131266,5814800,8295200,6513000,75896500,3013100,9252300,8381600
2005-05-05,3743100,6316600,59362300,92338000,12940903,387366000,44792300,1433600,727300,6784912,4798800,5563200,3835700,80440000,2600200,4982900,8152800
2005-05-06,2592400,4326600,64322600,134270000,8106814,326247600,27731800,1164500,781700,5538977,5721400,6171200,3160100,49220600,2286200,5151500,7956800
2005-05-09,3526600,4920500,61872400,88632000,5875068,355695200,28091400,1297100,927800,6334283,11836800,5509400,2799300,54768400,2310700,5660500,6876800
2005-05-10,2472300,3404800,62235100,109500000,8349381,440263600,36598000,1356400,614300,6984744,12175100,5778000,4557400,73244700,3866900,7837900,7524000
