Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1998-01-27,6.501793483450176,0.6326081340096092,0.7935972283199347,0.6691657691516271,1.8378946634914937,0.9586714036350552,2.2117844231931367,1.1286596769984896,0.46809822013585,0.9709852586178649,0.3786061245457899,0.25788447264033987,0.17314592132378256,0.4361836766246905,2.5279730104612383,0.5653941623528819,1.5082431340453286
1998-01-28,6.5034033532440105,0.6304398697247744,0.6977925736004252,0.6799776902218536,1.8239478363968973,0.9623085884471667,2.2412956311079855,1.0112128694866644,0.48830847783855713,1.017938989109558,0.38399472264924045,0.23173056476462783,0.17118332362525066,0.42261811035534264,2.360748555159494,0.50371117294955,1.4964370304842227
1998-01-29,6.5641096308615845,0.6196514152517675,0.7902229667558716,0.6742192065399585,1.8835769773511892,0.9597700935596006,2.2517613537089134,1.118703819320513,0.4741320026290906,0.9785633650319171,0.39300662303873574,0.25511956739656716,0.17499585608600796,0.4407550677182925,2.5662182694522175,0.560246847327863,1.4944853338672652
1998-01-30,6.957646735780108,0.6537860990008957,0.8862501502493908,0.6981576483885709,1.9104217289194867,0.999733771985309,2.2790959153264323,1.231163721713117,0.4924910237332288,1.0334522659595915,0.38678070324734215,0.2764033095577664,0.18210295678619523,0.4687133038066023,2.6484005018018584,0.6115462312196193,1.511724129141362
1998-02-02,6.850976930138797,0.5954158959697873,0.8138064339002328,0.7230454301598339,2.1293980280291573,0.9739152772225458,2.4418659009150327,1.1773321069792555,0.4878486819053232,0.9956950179751808,0.41526063277217773,0.2522197313537112,0.17622380941638333,0.44027924258009243,2.6820207139876295,0.5390256279798112,1.5370760384640754
1998-02-03,7.656857080809061,0.7519252383614466,0.8166851239563345,0.7739176139303329,2.117703415854318,1.1019288999836614,2.3212052242714303,1.1585969622377397,0.5634814153975253,1.1147495841747868,0.39675621152503715,0.28070451004574926,0.1889673236038775,0.44642346723054765,2.8105140684643537,0.6339737197060079,1.6262347900874756
1998-02-04,7.863692787696503,0.7926326649077677,0.8834686609189609,0.8259609059997195,1.9630840258189823,1.132834776487917,2.4764857376813594,1.2231426656851057,0.5764574650471113,1.2247663323273341,0.40290058896263287,0.2888123126695104,0.20292777946400986,0.46906156041454394,2.9079356904688343,0.6971738473042657,1.7044122129779078
1998-02-05,7.114422017744321,0.6671730919212242,0.8196218559571613,0.7512014412321655,2.1022938003420006,1.0149243018695946,2.453419048685696,1.2149753465043829,0.5046785947631147,1.035362610670231,0.4435927951420461,0.26826785632850497,0.18661115462810035,0.4908054837669922,2.788859416529527,0.5822373833983352,1.6595856086614793
1998-02-06,6.979744399895317,0.6538630019588156,0.7098006667481578,0.6361555514640677,2.0602770268160464,1.0264702950804947,2.44098611163904,1.0629955321436293,0.47896844409912737,1.0134628064992481,0.4339000935595302,0.26031146410705797,0.17799940541958462,0.4557537499150138,2.7018129389873113,0.5318303066806926,1.5232324067063487
1998-02-09,7.115909015310904,0.6786347883187781,0.9822854685123593,0.7194762331137339,1.9191632234150764,1.0453323321041172,2.5663390835325184,1.3191992467165625,0.4780829449423502,1.0648884801836438,0.4344846365074391,0.28885307223532247,0.20352661241403933,0.5021274136509687,2.6433437681359275,0.6012825336737249,1.7080992504008798
1998-02-10,8.896412570913787,0.9358482065436202,0.7120024404023734,0.8471849196471064,2.40155580863366,1.3298988532849356,2.9541625112420635,1.170792127941582,0.6060750183341224,1.1654153590839285,0.5572043541647047,0.3406496037952443,0.2254680937061768,0.5690789611917206,3.7485387621415907,0.7661976652278242,1.858532379939988
1998-02-11,8.920458995871426,0.8727263777289682,1.1189862548732188,0.9291558591956043,2.4917210207905542,1.3215276841058232,3.0202041322384536,1.5968109110667996,0.6437404530579368,1.4193466892478273,0.4782500570341018,0.3569626058947351,0.23013663817131302,0.5682336597610608,3.3762264085141553,0.7772472963905908,1.9696099257150235
1998-02-12,9.112182771510184,0.9027529257227315,0.7988117353647409,0.8139290217601428,2.3106845723999987,1.3171086000345067,2.6581350041539356,1.1340866450078646,0.5795259135063251,1.129258732494108,0.46830250172538923,0.3419291632700459,0.24258117660038145,0.5870189092350441,4.023761647449224,0.9289580370339756,1.8419718648729173
1998-02-13,9.307906759044009,0.9041216820813268,1.2233474519190528,0.8217426170643338,2.4478556623433363,1.3528392353967293,3.354326559662444,1.712989262106752,0.6223271850518243,1.4320298731641334,0.6108938956879908,0.41542921818819295,0.24639316068839465,0.5765456977229838,3.8810542556120735,0.8569681009262698,2.105754167230733
1998-02-17,8.474454150006556,0.8304037968584248,1.0925669754903213,0.7718037136189001,2.237674409933692,1.2332624718378984,3.104867206970425,1.5422607498826373,0.5709962906506456,1.3184955918696906,0.5627516624162704,0.3731540139434291,0.22493695084869744,0.5381469383866198,3.5447807168208807,0.7771774326666719,1.9553747258684593
1998-02-18,7.649878426114241,0.7580159070773435,0.9628725429393076,0.7227213356701427,2.0290424535013196,1.1154608079037924,2.857943048296563,1.373565895805325,0.5204346937859019,1.206152105590892,0.5149689900653747,0.33130334365429176,0.20373066301687867,0.5009014758244048,3.21061853393973,0.6982205435816545,1.8065701250649373
1998-02-19,6.8373919454973064,0.6873783271574446,0.8347705086787985,0.6746824428799596,1.8224919432968727,1.000061730797545,2.6142725473859567,1.2077571612562794,0.470890268462,1.0953658684472019,0.4676561058287141,0.2900610237651996,0.1828612676937903,0.4650864705916584,2.8793029113660507,0.6204158467548055,1.659763991489624
1998-02-20,6.041873814193188,0.619090472893361,0.7091243900560905,0.6279265732940673,1.6188198110618002,0.8880024092044593,2.374857432994231,1.0462076715296909,0.42272081477656553,0.9866615821004979,0.4209714376558731,0.24972864091989697,0.16245864816918335,0.4310586238876431,2.5519427864112285,0.5442577037777447,1.5155371953767511
1998-02-23,5.820612744553802,0.6110733832170356,0.6510285886509264,0.6180878431718757,1.5606261641353212,0.880897058535039,2.314011406446287,0.9712298834133405,0.42543165974313857,0.9429828985093491,0.41463579001799494,0.2402488195258132,0.15740345030186578,0.4562943580701628,2.401637636476702,0.5071349647994259,1.4174285762751615
1998-02-24,6.277014624096476,0.7132090258789399,0.6902211130205339,0.7121448846080026,1.7042836363940932,0.9818860189471417,2.2739523755793,1.116364636226486,0.4608274242523759,1.0648620721963336,0.44454587620939867,0.2611009689473644,0.16220427048416733,0.6636154377985061,2.6576150207749,0.5962743355613191,1.4707609496934932
