Date,COST,MU,MSFT,AMZN,IBM,AAPL,ORCL,KEY,AEE,MRO,AMGN,UNH,LUV,CSCO,MMM,MS,NKE
1998-01-26,0.3937013333333333,0.5926518333333333,0.2910511111111111,0.560899,0.31235662500000005,0.48861166666666667,0.5359948333333334,0.4141426666666667,0.30613033333333334,0.27487866666666666,0.35899575,0.39180625,0.4276976666666667,0.4892991666666667,0.24907725,0.36096,0.3624645
1998-01-27,0.39000799999999997,0.6746467142857142,0.41187500000000005,0.5081039999999999,0.34469299999999997,0.6513142000000001,0.5390656,0.402186,0.3293393333333333,0.2627356666666667,0.33749799999999996,0.39741925,0.42924933333333337,0.4833745,0.28062425,0.33403825,0.39008257142857145
1998-01-28,0.3852743333333333,0.7722022222222222,0.382347,0.5519841999999999,0.3516187777777778,0.5426716,0.5700005,0.3591584,0.31861599999999995,0.273768,0.32013875,0.389086,0.295013,0.48802866666666667,0.2354645,0.3368455,0.3719868571428572
1998-01-29,0.39254433333333333,0.6588807499999999,0.395810076923077,0.52050225,0.34169211111111114,0.6460312,0.5791448333333332,0.37296366666666664,0.41273899999999997,0.270557,0.33055075,0.39881,0.4054363333333333,0.5098471666666667,0.25323039999999997,0.32663575,0.4036125714285714
1998-01-30,0.4044316666666667,0.7111689999999999,0.45408523076923074,0.5444052,0.34843033333333334,0.7332339999999999,0.5372568333333334,0.36448050000000004,0.3372003333333333,0.312502,0.30929700000000004,0.40332575000000004,0.4679436666666666,0.5125268333333333,0.28510019999999997,0.32845925,0.4477582857142857
1998-02-02,0.38062233333333334,0.6171484285714285,0.3269764285714286,0.5467273333333333,0.29947775,0.6585380000000001,0.6328031666666667,0.4052345,0.464464,0.3103376666666667,0.30363199999999996,0.404093,0.322441,0.5972558333333333,0.3059346,0.386327,0.40695957142857137
1998-02-03,0.35551266666666664,0.9092601111111112,0.5423700769230769,0.5225213333333333,0.29438899999999996,0.6717014,0.48890733333333336,0.3972643333333334,0.4840595,0.29150533333333334,0.33980725,0.431722,0.5173186666666667,0.584904,0.212954,0.375436,0.3895774285714286
1998-02-04,0.35524400000000006,1.0309492222222223,0.4918026666666666,0.6079876,0.3641392222222222,0.7181483999999999,0.47296299999999997,0.34411975,0.40314266666666665,0.354953,0.320235,0.40954375,0.6293793333333334,0.5160253333333333,0.243039,0.4299,0.42680371428571434
1998-02-05,0.4097413333333333,0.6436561428571428,0.42272569230769225,0.556076,0.3081902857142857,0.6501424,0.6430138333333334,0.3835918333333334,0.49473449999999997,0.32156833333333334,0.40625775000000003,0.38690675,0.408046,0.5803683333333333,0.33233959999999996,0.35760000000000003,0.5012121428571429
1998-02-06,0.29157350000000004,0.5750274285714286,0.5059671428571428,0.59847925,0.3765842222222222,0.5404883333333333,0.6876563333333334,0.4021176666666666,0.37661133333333335,0.30897433333333335,0.365293,0.37990066666666666,0.437623,0.5641236666666667,0.23652499999999999,0.31912575,0.4344982857142857
1998-02-09,0.3474955,0.661619125,0.4111832727272727,0.5535535,0.42411466666666664,0.8010304000000001,0.591755,0.4621663333333334,0.43812366666666663,0.3925353333333333,0.40713625000000003,0.44177350000000004,0.309491,0.48084059999999995,0.269061,0.38147475,0.5126511428571429
1998-02-10,0.35456299999999996,0.9035939999999999,0.6954992000000001,0.5377706666666667,0.4339666666666667,0.4772166666666667,0.9356918000000001,0.5200703333333333,0.4938816666666667,0.37046799999999996,0.48399000000000003,0.33811650000000004,0.8736703333333334,0.6091816666666667,0.3266944,0.426728,0.5428592857142858
1998-02-11,0.43391899999999994,0.9670125454545456,0.6329518666666666,0.8018443999999999,0.4227047777777778,0.9300727999999999,0.5500134999999999,0.5836792,0.504475,0.3940243333333333,0.3858816666666667,0.47244375,0.587401,0.6443795,0.41535980000000006,0.43077133333333334,0.5181812857142857
1998-02-12,0.36866333333333334,0.7543687777777778,0.6557463333333334,0.5411056666666667,0.45235633333333336,0.518053,0.49996666666666667,0.38397800000000004,0.6126533333333334,0.444254,0.38907325,0.64307,1.2063746666666668,0.6373565,0.241425,0.40301925000000005,0.5492485714285714
1998-02-13,0.360072,0.7609291111111111,0.7653996666666668,0.8467948,0.5439775555555557,1.0614596,1.0194028571428573,0.450502,0.5088163333333333,0.33725933333333336,0.511609,0.475122,0.7170909999999999,0.6211863333333333,0.325723,0.41882,0.5006856666666667
1998-02-17,0.349932,0.7199891666666666,0.6673415625000001,0.7807067875,0.48469891666666676,0.9365006375,0.9362818178571429,0.43375007142857147,0.4516755833333333,0.3167075833333334,0.46791218749999997,0.453084875,0.66170685,0.562763375,0.30992106249999996,0.40424544444444444,0.4878004285714286
1998-02-18,0.339792,0.6790492222222222,0.5692834583333334,0.7146187749999999,0.42542027777777786,0.8115416750000001,0.8531607785714286,0.4169981428571429,0.3945348333333333,0.29615583333333334,0.42421537499999995,0.43104774999999995,0.6063227,0.5043404166666666,0.294119125,0.3896708888888889,0.47491519047619046
